temperature_K,fov_case,axis,index,power_W
420,medium,row,39,8.036706421356755e-09
420,medium,row,40,8.04967715151595e-09
420,medium,row,41,8.062353870194697e-09
420,medium,row,42,8.074734369982508e-09
420,medium,row,43,8.086816488783098e-09
420,medium,row,44,8.098598110635959e-09
420,medium,row,45,8.110077166523561e-09
420,medium,row,46,8.121251635163778e-09
420,medium,row,47,8.132119543786886e-09
420,medium,row,48,8.142678968896706e-09
420,medium,row,49,8.152928037015393e-09
420,medium,row,50,8.162864925411294e-09
420,medium,row,51,8.172487862809469e-09
420,medium,row,52,8.181795130084383e-09
420,medium,row,53,8.190785060934236e-09
420,medium,row,54,8.199456042536593e-09
420,medium,row,55,8.207806516184711e-09
420,medium,row,56,8.215834977904308e-09
420,medium,row,57,8.223539979050209e-09
420,medium,row,58,8.230920126882487e-09
420,medium,row,59,8.237974085121796e-09
420,medium,row,60,8.244700574483352e-09
420,medium,row,61,8.25109837318935e-09
420,medium,row,62,8.257166317459347e-09
420,medium,row,63,8.262903301978316e-09
420,medium,row,64,8.268308280342045e-09
420,medium,row,65,8.273380265479567e-09
420,medium,row,66,8.278118330052282e-09
420,medium,row,67,8.282521606829559e-09
420,medium,row,68,8.286589289040528e-09
420,medium,row,69,8.29032063070173e-09
420,medium,row,70,8.293714946920576e-09
420,medium,row,71,8.296771614174185e-09
420,medium,row,72,8.299490070563581e-09
420,medium,row,73,8.30186981604294e-09
420,medium,row,74,8.30391041262383e-09
420,medium,row,75,8.305611484554184e-09
420,medium,row,76,8.306972718472004e-09
420,medium,row,77,8.30799386353357e-09
420,medium,row,78,8.308674731516135e-09
420,medium,row,79,8.30901519689502e-09
420,medium,row,80,8.30901519689502e-09
420,medium,row,81,8.308674731516135e-09
420,medium,row,82,8.30799386353357e-09
420,medium,row,83,8.306972718472004e-09
420,medium,row,84,8.305611484554184e-09
420,medium,row,85,8.30391041262383e-09
420,medium,row,86,8.30186981604294e-09
420,medium,row,87,8.299490070563581e-09
420,medium,row,88,8.296771614174185e-09
420,medium,row,89,8.293714946920576e-09
420,medium,row,90,8.29032063070173e-09
420,medium,row,91,8.286589289040528e-09
420,medium,row,92,8.282521606829559e-09
420,medium,row,93,8.278118330052282e-09
420,medium,row,94,8.273380265479567e-09
420,medium,row,95,8.268308280342045e-09
420,medium,row,96,8.262903301978316e-09
420,medium,row,97,8.257166317459347e-09
420,medium,row,98,8.25109837318935e-09
420,medium,row,99,8.244700574483352e-09
420,medium,row,100,8.237974085121796e-09
420,medium,row,101,8.230920126882487e-09
420,medium,row,102,8.223539979050209e-09
420,medium,row,103,8.215834977904308e-09
420,medium,row,104,8.207806516184711e-09
420,medium,row,105,8.199456042536593e-09
420,medium,row,106,8.190785060934236e-09
420,medium,row,107,8.181795130084383e-09
420,medium,row,108,8.172487862809469e-09
420,medium,row,109,8.162864925411294e-09
420,medium,row,110,8.152928037015393e-09
420,medium,row,111,8.142678968896706e-09
420,medium,row,112,8.132119543786886e-09
420,medium,row,113,8.121251635163778e-09
420,medium,row,114,8.110077166523561e-09
420,medium,row,115,8.098598110635959e-09
420,medium,row,116,8.086816488783098e-09
420,medium,row,117,8.074734369982508e-09
420,medium,row,118,8.062353870194697e-09
420,medium,row,119,8.04967715151595e-09
420,medium,row,120,8.036706421356755e-09
420,medium,row,121,8.023443931606471e-09
420,medium,row,122,8.009891977784788e-09
420,medium,row,123,7.996052898180386e-09
420,medium,row,124,7.98192907297757e-09
420,medium,row,125,7.967522923371236e-09
420,medium,row,126,7.95283691067082e-09
420,medium,row,127,7.937873535393779e-09
420,medium,row,128,7.922635336349162e-09
420,medium,row,129,7.907124889711856e-09
420,medium,row,130,7.89134480808802e-09
420,medium,row,131,7.875297739572392e-09
420,medium,row,132,7.85898636679785e-09
420,medium,row,133,7.84241340597807e-09
420,medium,row,134,7.825581605943533e-09
420,medium,row,135,7.808493747171751e-09
420,medium,row,136,7.79115264081205e-09
420,medium,row,137,7.773561127705612e-09
420,medium,row,138,7.755722077401316e-09
420,medium,row,139,7.737638387167883e-09
420,medium,row,140,7.719312981002973e-09
420,medium,row,141,7.70074880863968e-09
420,medium,row,142,7.68194884455113e-09
420,medium,row,143,7.662916086953557e-09
420,medium,row,144,7.6436535568085e-09
420,medium,row,145,7.624164296824702e-09
420,medium,row,146,7.604451370460075e-09
420,medium,row,147,7.584517860924454e-09
420,medium,row,148,7.564366870183516e-09
420,medium,row,149,7.544001517964447e-09
420,medium,row,150,7.523424940763825e-09
420,medium,row,151,7.502640290858255e-09
420,medium,row,152,7.481650735318203e-09
420,medium,row,153,7.460459455025546e-09
420,medium,row,154,7.4390696436952884e-09
420,medium,row,155,7.417484506901925e-09
420,medium,row,156,7.395707261110888e-09
420,medium,row,157,7.373741132715548e-09
420,medium,row,158,7.351589357080176e-09
420,medium,row,159,7.329255177589318e-09
420,medium,column,0,7.737638387167883e-09
420,medium,column,1,7.755722077401316e-09
420,medium,column,2,7.773561127705612e-09
420,medium,column,3,7.79115264081205e-09
420,medium,column,4,7.808493747171751e-09
420,medium,column,5,7.825581605943533e-09
420,medium,column,6,7.84241340597807e-09
420,medium,column,7,7.85898636679785e-09
420,medium,column,8,7.875297739572392e-09
420,medium,column,9,7.89134480808802e-09
420,medium,column,10,7.907124889711856e-09
420,medium,column,11,7.922635336349162e-09
420,medium,column,12,7.937873535393779e-09
420,medium,column,13,7.95283691067082e-09
420,medium,column,14,7.967522923371236e-09
420,medium,column,15,7.98192907297757e-09
420,medium,column,16,7.996052898180386e-09
420,medium,column,17,8.009891977784788e-09
420,medium,column,18,8.023443931606471e-09
420,medium,column,19,8.036706421356755e-09
420,medium,column,20,8.04967715151595e-09
420,medium,column,21,8.062353870194697e-09
420,medium,column,22,8.074734369982508e-09
420,medium,column,23,8.086816488783098e-09
420,medium,column,24,8.098598110635959e-09
420,medium,column,25,8.110077166523561e-09
420,medium,column,26,8.121251635163778e-09
420,medium,column,27,8.132119543786886e-09
420,medium,column,28,8.142678968896706e-09
420,medium,column,29,8.152928037015393e-09
420,medium,column,30,8.162864925411294e-09
420,medium,column,31,8.172487862809469e-09
420,medium,column,32,8.181795130084383e-09
420,medium,column,33,8.190785060934236e-09
420,medium,column,34,8.199456042536593e-09
420,medium,column,35,8.207806516184711e-09
420,medium,column,36,8.215834977904308e-09
420,medium,column,37,8.223539979050209e-09
420,medium,column,38,8.230920126882487e-09
420,medium,column,39,8.237974085121796e-09
420,medium,column,40,8.244700574483352e-09
420,medium,column,41,8.25109837318935e-09
420,medium,column,42,8.257166317459347e-09
420,medium,column,43,8.262903301978316e-09
420,medium,column,44,8.268308280342045e-09
420,medium,column,45,8.273380265479567e-09
420,medium,column,46,8.278118330052282e-09
420,medium,column,47,8.282521606829559e-09
420,medium,column,48,8.286589289040528e-09
420,medium,column,49,8.29032063070173e-09
420,medium,column,50,8.293714946920576e-09
420,medium,column,51,8.296771614174185e-09
420,medium,column,52,8.299490070563581e-09
420,medium,column,53,8.30186981604294e-09
420,medium,column,54,8.30391041262383e-09
420,medium,column,55,8.305611484554184e-09
420,medium,column,56,8.306972718472004e-09
420,medium,column,57,8.30799386353357e-09
420,medium,column,58,8.308674731516135e-09
420,medium,column,59,8.30901519689502e-09
420,medium,column,60,8.30901519689502e-09
420,medium,column,61,8.308674731516135e-09
420,medium,column,62,8.30799386353357e-09
420,medium,column,63,8.306972718472004e-09
420,medium,column,64,8.305611484554184e-09
420,medium,column,65,8.30391041262383e-09
420,medium,column,66,8.30186981604294e-09
420,medium,column,67,8.299490070563581e-09
420,medium,column,68,8.296771614174185e-09
420,medium,column,69,8.293714946920576e-09
420,medium,column,70,8.29032063070173e-09
420,medium,column,71,8.286589289040528e-09
420,medium,column,72,8.282521606829559e-09
420,medium,column,73,8.278118330052282e-09
420,medium,column,74,8.273380265479567e-09
420,medium,column,75,8.268308280342045e-09
420,medium,column,76,8.262903301978316e-09
420,medium,column,77,8.257166317459347e-09
420,medium,column,78,8.25109837318935e-09
420,medium,column,79,8.244700574483352e-09
420,medium,column,80,8.237974085121796e-09
420,medium,column,81,8.230920126882487e-09
420,medium,column,82,8.223539979050209e-09
420,medium,column,83,8.215834977904308e-09
420,medium,column,84,8.207806516184711e-09
420,medium,column,85,8.199456042536593e-09
420,medium,column,86,8.190785060934236e-09
420,medium,column,87,8.181795130084383e-09
420,medium,column,88,8.172487862809469e-09
420,medium,column,89,8.162864925411294e-09
420,medium,column,90,8.152928037015393e-09
420,medium,column,91,8.142678968896706e-09
420,medium,column,92,8.132119543786886e-09
420,medium,column,93,8.121251635163778e-09
420,medium,column,94,8.110077166523561e-09
420,medium,column,95,8.098598110635959e-09
420,medium,column,96,8.086816488783098e-09
420,medium,column,97,8.074734369982508e-09
420,medium,column,98,8.062353870194697e-09
420,medium,column,99,8.04967715151595e-09
420,medium,column,100,8.036706421356755e-09
420,medium,column,101,8.023443931606471e-09
420,medium,column,102,8.009891977784788e-09
420,medium,column,103,7.996052898180386e-09
420,medium,column,104,7.98192907297757e-09
420,medium,column,105,7.967522923371236e-09
420,medium,column,106,7.95283691067082e-09
420,medium,column,107,7.937873535393779e-09
420,medium,column,108,7.922635336349162e-09
420,medium,column,109,7.907124889711856e-09
420,medium,column,110,7.89134480808802e-09
420,medium,column,111,7.875297739572392e-09
420,medium,column,112,7.85898636679785e-09
420,medium,column,113,7.84241340597807e-09
420,medium,column,114,7.825581605943533e-09
420,medium,column,115,7.808493747171751e-09
420,medium,column,116,7.79115264081205e-09
420,medium,column,117,7.773561127705612e-09
420,medium,column,118,7.755722077401316e-09
420,medium,column,119,7.737638387167883e-09
300,wide,row,0,1.6760593141537463e-09
300,wide,row,1,1.6862858290088619e-09
300,wide,row,2,1.696474996818011e-09
300,wide,row,3,1.7066243857450406e-09
300,wide,row,4,1.7167315411865163e-09
300,wide,row,5,1.726793986703528e-09
300,wide,row,6,1.7368092249901608e-09
300,wide,row,7,1.7467747388784963e-09
300,wide,row,8,1.7566879923799107e-09
300,wide,row,9,1.766546431762431e-09
300,wide,row,10,1.77634748666382e-09
300,wide,row,11,1.7860885712400217e-09
300,wide,row,12,1.7957670853485167e-09
300,wide,row,13,1.8053804157661147e-09
300,wide,row,14,1.8149259374406033e-09
300,wide,row,15,1.82440101477566e-09
300,wide,row,16,1.8338030029483268e-09
300,wide,row,17,1.8431292492583217e-09
300,wide,row,18,1.8523770945083771e-09
300,wide,row,19,1.8615438744147293e-09
300,wide,row,20,1.8706269210468476e-09
300,wide,row,21,1.8796235642953933e-09
300,wide,row,22,1.8885311333673495e-09
300,wide,row,23,1.897346958307231e-09
300,wide,row,24,1.9060683715431515e-09
300,wide,row,25,1.9146927094565374e-09
300,wide,row,26,1.9232173139741823e-09
300,wide,row,27,1.931639534181259e-09
300,wide,row,28,1.9399567279538907e-09
300,wide,row,29,1.9481662636097932e-09
300,wide,row,30,1.956265521575453e-09
300,wide,row,31,1.964251896068258e-09
300,wide,row,32,1.972122796791929e-09
300,wide,row,33,1.979875650643572e-09
300,wide,row,34,1.9875079034306134e-09
300,wide,row,35,1.9950170215958042e-09
300,wide,row,36,2.0024004939485036e-09
300,wide,row,37,2.009655833400337e-09
300,wide,row,38,2.016780578703322e-09
300,wide,row,39,2.0237722961885414e-09
300,wide,row,40,2.0306285815033382e-09
300,wide,row,41,2.037347061345068e-09
300,wide,row,42,2.043925395189332e-09
300,wide,row,43,2.0503612770106647e-09
300,wide,row,44,2.0566524369935724e-09
300,wide,row,45,2.0627966432318297e-09
300,wide,row,46,2.0687917034139303e-09
300,wide,row,47,2.0746354664925806e-09
300,wide,row,48,2.0803258243360874e-09
300,wide,row,49,2.0858607133595417e-09
300,wide,row,50,2.0912381161336666e-09
300,wide,row,51,2.096456062969207e-09
300,wide,row,52,2.10151263347477e-09
300,wide,row,53,2.1064059580860238e-09
300,wide,row,54,2.111134219564178e-09
300,wide,row,55,2.1156956544617124e-09
300,wide,row,56,2.120088554553322e-09
300,wide,row,57,2.124311268230111e-09
300,wide,row,58,2.128362201855062e-09
300,wide,row,59,2.1322398210778938e-09
300,wide,row,60,2.135942652107416e-09
300,wide,row,61,2.139469282939602e-09
300,wide,row,62,2.142818364539564e-09
300,wide,row,63,2.1459886119757682e-09
300,wide,row,64,2.1489788055048032e-09
300,wide,row,65,2.151787791605146e-09
300,wide,row,66,2.154414483958383e-09
300,wide,row,67,2.156857864376448e-09
300,wide,row,68,2.1591169836734964e-09
300,wide,row,69,2.161190962481132e-09
300,wide,row,70,2.1630789920057382e-09
300,wide,row,71,2.164780334726809e-09
300,wide,row,72,2.166294325035213e-09
300,wide,row,73,2.167620369810416e-09
300,wide,row,74,2.1687579489358206e-09
300,wide,row,75,2.1697066157513996e-09
300,wide,row,76,2.1704659974429773e-09
300,wide,row,77,2.1710357953675275e-09
300,wide,row,78,2.171415785314018e-09
300,wide,row,79,2.171605817699392e-09
300,wide,row,80,2.171605817699392e-09
300,wide,row,81,2.171415785314018e-09
300,wide,row,82,2.1710357953675275e-09
300,wide,row,83,2.1704659974429773e-09
300,wide,row,84,2.1697066157513996e-09
300,wide,row,85,2.1687579489358206e-09
300,wide,row,86,2.167620369810416e-09
300,wide,row,87,2.166294325035213e-09
300,wide,row,88,2.164780334726809e-09
300,wide,row,89,2.1630789920057382e-09
300,wide,row,90,2.161190962481132e-09
300,wide,row,91,2.1591169836734964e-09
300,wide,row,92,2.156857864376448e-09
300,wide,row,93,2.154414483958383e-09
300,wide,row,94,2.151787791605146e-09
300,wide,row,95,2.1489788055048032e-09
300,wide,row,96,2.1459886119757682e-09
300,wide,row,97,2.142818364539564e-09
300,wide,row,98,2.139469282939602e-09
300,wide,row,99,2.135942652107416e-09
300,wide,row,100,2.1322398210778938e-09
300,wide,row,101,2.128362201855062e-09
300,wide,row,102,2.124311268230111e-09
300,wide,row,103,2.120088554553322e-09
300,wide,row,104,2.1156956544617124e-09
300,wide,row,105,2.111134219564178e-09
300,wide,row,106,2.1064059580860238e-09
300,wide,row,107,2.10151263347477e-09
300,wide,row,108,2.096456062969207e-09
300,wide,row,109,2.0912381161336666e-09
300,wide,row,110,2.0858607133595417e-09
300,wide,row,111,2.0803258243360874e-09
300,wide,row,112,2.0746354664925806e-09
300,wide,row,113,2.0687917034139303e-09
300,wide,row,114,2.0627966432318297e-09
300,wide,row,115,2.0566524369935724e-09
300,wide,row,116,2.0503612770106647e-09
300,wide,row,117,2.043925395189332e-09
300,wide,row,118,2.037347061345068e-09
300,wide,row,119,2.0306285815033382e-09
300,wide,row,120,2.0237722961885414e-09
300,wide,row,121,2.016780578703322e-09
300,wide,row,122,2.009655833400337e-09
300,wide,row,123,2.0024004939485036e-09
300,wide,row,124,1.9950170215958042e-09
300,wide,row,125,1.9875079034306134e-09
300,wide,row,126,1.979875650643572e-09
300,wide,row,127,1.972122796791929e-09
300,wide,row,128,1.964251896068258e-09
300,wide,row,129,1.956265521575453e-09
300,wide,row,130,1.9481662636097932e-09
300,wide,row,131,1.9399567279538907e-09
300,wide,row,132,1.931639534181259e-09
300,wide,row,133,1.9232173139741823e-09
300,wide,row,134,1.9146927094565374e-09
300,wide,row,135,1.9060683715431515e-09
300,wide,row,136,1.897346958307231e-09
300,wide,row,137,1.8885311333673495e-09
300,wide,row,138,1.8796235642953933e-09
300,wide,row,139,1.8706269210468476e-09
300,wide,row,140,1.8615438744147293e-09
300,wide,row,141,1.8523770945083771e-09
300,wide,row,142,1.8431292492583217e-09
300,wide,row,143,1.8338030029483268e-09
300,wide,row,144,1.82440101477566e-09
300,wide,row,145,1.8149259374406033e-09
300,wide,row,146,1.8053804157661147e-09
300,wide,row,147,1.7957670853485167e-09
300,wide,row,148,1.7860885712400217e-09
300,wide,row,149,1.77634748666382e-09
300,wide,row,150,1.766546431762431e-09
300,wide,row,151,1.7566879923799107e-09
300,wide,row,152,1.7467747388784963e-09
300,wide,row,153,1.7368092249901608e-09
300,wide,row,154,1.726793986703528e-09
300,wide,row,155,1.7167315411865163e-09
300,wide,row,156,1.7066243857450406e-09
300,wide,row,157,1.696474996818011e-09
300,wide,row,158,1.6862858290088619e-09
300,wide,row,159,1.6760593141537463e-09
300,wide,column,0,1.8706269210468476e-09
300,wide,column,1,1.8796235642953933e-09
300,wide,column,2,1.8885311333673495e-09
300,wide,column,3,1.897346958307231e-09
300,wide,column,4,1.9060683715431515e-09
300,wide,column,5,1.9146927094565374e-09
300,wide,column,6,1.9232173139741823e-09
300,wide,column,7,1.931639534181259e-09
300,wide,column,8,1.9399567279538907e-09
300,wide,column,9,1.9481662636097932e-09
300,wide,column,10,1.956265521575453e-09
300,wide,column,11,1.964251896068258e-09
300,wide,column,12,1.972122796791929e-09
300,wide,column,13,1.979875650643572e-09
300,wide,column,14,1.9875079034306134e-09
300,wide,column,15,1.9950170215958042e-09
300,wide,column,16,2.0024004939485036e-09
300,wide,column,17,2.009655833400337e-09
300,wide,column,18,2.016780578703322e-09
300,wide,column,19,2.0237722961885414e-09
300,wide,column,20,2.0306285815033382e-09
300,wide,column,21,2.037347061345068e-09
300,wide,column,22,2.043925395189332e-09
300,wide,column,23,2.0503612770106647e-09
300,wide,column,24,2.0566524369935724e-09
300,wide,column,25,2.0627966432318297e-09
300,wide,column,26,2.0687917034139303e-09
300,wide,column,27,2.0746354664925806e-09
300,wide,column,28,2.0803258243360874e-09
300,wide,column,29,2.0858607133595417e-09
300,wide,column,30,2.0912381161336666e-09
300,wide,column,31,2.096456062969207e-09
300,wide,column,32,2.10151263347477e-09
300,wide,column,33,2.1064059580860238e-09
300,wide,column,34,2.111134219564178e-09
300,wide,column,35,2.1156956544617124e-09
300,wide,column,36,2.120088554553322e-09
300,wide,column,37,2.124311268230111e-09
300,wide,column,38,2.128362201855062e-09
300,wide,column,39,2.1322398210778938e-09
300,wide,column,40,2.135942652107416e-09
300,wide,column,41,2.139469282939602e-09
300,wide,column,42,2.142818364539564e-09
300,wide,column,43,2.1459886119757682e-09
300,wide,column,44,2.1489788055048032e-09
300,wide,column,45,2.151787791605146e-09
300,wide,column,46,2.154414483958383e-09
300,wide,column,47,2.156857864376448e-09
300,wide,column,48,2.1591169836734964e-09
300,wide,column,49,2.161190962481132e-09
300,wide,column,50,2.1630789920057382e-09
300,wide,column,51,2.164780334726809e-09
300,wide,column,52,2.166294325035213e-09
300,wide,column,53,2.167620369810416e-09
300,wide,column,54,2.1687579489358206e-09
300,wide,column,55,2.1697066157513996e-09
300,wide,column,56,2.1704659974429773e-09
300,wide,column,57,2.1710357953675275e-09
300,wide,column,58,2.171415785314018e-09
300,wide,column,59,2.171605817699392e-09
300,wide,column,60,2.171605817699392e-09
300,wide,column,61,2.171415785314018e-09
300,wide,column,62,2.1710357953675275e-09
300,wide,column,63,2.1704659974429773e-09
300,wide,column,64,2.1697066157513996e-09
300,wide,column,65,2.1687579489358206e-09
300,wide,column,66,2.167620369810416e-09
300,wide,column,67,2.166294325035213e-09
300,wide,column,68,2.164780334726809e-09
300,wide,column,69,2.1630789920057382e-09
300,wide,column,70,2.161190962481132e-09
300,wide,column,71,2.1591169836734964e-09
300,wide,column,72,2.156857864376448e-09
300,wide,column,73,2.154414483958383e-09
300,wide,column,74,2.151787791605146e-09
300,wide,column,75,2.1489788055048032e-09
300,wide,column,76,2.1459886119757682e-09
300,wide,column,77,2.142818364539564e-09
300,wide,column,78,2.139469282939602e-09
300,wide,column,79,2.135942652107416e-09
300,wide,column,80,2.1322398210778938e-09
300,wide,column,81,2.128362201855062e-09
300,wide,column,82,2.124311268230111e-09
300,wide,column,83,2.120088554553322e-09
300,wide,column,84,2.1156956544617124e-09
300,wide,column,85,2.111134219564178e-09
300,wide,column,86,2.1064059580860238e-09
300,wide,column,87,2.10151263347477e-09
300,wide,column,88,2.096456062969207e-09
300,wide,column,89,2.0912381161336666e-09
300,wide,column,90,2.0858607133595417e-09
300,wide,column,91,2.0803258243360874e-09
300,wide,column,92,2.0746354664925806e-09
300,wide,column,93,2.0687917034139303e-09
300,wide,column,94,2.0627966432318297e-09
300,wide,column,95,2.0566524369935724e-09
300,wide,column,96,2.0503612770106647e-09
300,wide,column,97,2.043925395189332e-09
300,wide,column,98,2.037347061345068e-09
300,wide,column,99,2.0306285815033382e-09
300,wide,column,100,2.0237722961885414e-09
300,wide,column,101,2.016780578703322e-09
300,wide,column,102,2.009655833400337e-09
300,wide,column,103,2.0024004939485036e-09
300,wide,column,104,1.9950170215958042e-09
300,wide,column,105,1.9875079034306134e-09
300,wide,column,106,1.979875650643572e-09
300,wide,column,107,1.972122796791929e-09
300,wide,column,108,1.964251896068258e-09
300,wide,column,109,1.956265521575453e-09
300,wide,column,110,1.9481662636097932e-09
300,wide,column,111,1.9399567279538907e-09
300,wide,column,112,1.931639534181259e-09
300,wide,column,113,1.9232173139741823e-09
300,wide,column,114,1.9146927094565374e-09
300,wide,column,115,1.9060683715431515e-09
300,wide,column,116,1.897346958307231e-09
300,wide,column,117,1.8885311333673495e-09
300,wide,column,118,1.8796235642953933e-09
300,wide,column,119,1.8706269210468476e-09
340,wide,row,0,2.8863488485389907e-09
340,wide,row,1,2.903959973113978e-09
340,wide,row,2,2.9215067821828187e-09
340,wide,row,3,2.938985087870167e-09
340,wide,row,4,2.9563906630930446e-09
340,wide,row,5,2.9737192431655092e-09
340,wide,row,6,2.99096652746646e-09
340,wide,row,7,3.008128181170356e-09
340,wide,row,8,3.0251998370404408e-09
340,wide,row,9,3.0421770972840594e-09
340,wide,row,10,3.0590555354695094e-09
340,wide,row,11,3.075830698503782e-09
340,wide,row,12,3.0924981086704253e-09
340,wide,row,13,3.109053265726707e-09
340,wide,row,14,3.125491649059086e-09
340,wide,row,15,3.141808719895966e-09
340,wide,row,16,3.1579999235765206e-09
340,wide,row,17,3.1740606918743516e-09
340,wide,row,18,3.1899864453745737e-09
340,wide,row,19,3.205772595902826e-09
340,wide,row,20,3.2214145490046335e-09
340,wide,row,21,3.2369077064733875e-09
340,wide,row,22,3.252247468925114e-09
340,wide,row,23,3.267429238418156e-09
340,wide,row,24,3.2824484211156623e-09
340,wide,row,25,3.2973004299887973e-09
340,wide,row,26,3.3119806875584275e-09
340,wide,row,27,3.3264846286728934e-09
340,wide,row,28,3.340807703319468e-09
340,wide,row,29,3.3549453794669367e-09
340,wide,row,30,3.368893145936649e-09
340,wide,row,31,3.3826465152993244e-09
340,wide,row,32,3.396201026794762e-09
340,wide,row,33,3.409552249271563e-09
340,wide,row,34,3.42269578414387e-09
340,wide,row,35,3.435627268362008e-09
340,wide,row,36,3.4483423773939302e-09
340,wide,row,37,3.4608368282142055e-09
340,wide,row,38,3.473106382297253e-09
340,wide,row,39,3.4851468486115144e-09
340,wide,row,40,3.4969540866110905e-09
340,wide,row,41,3.5085240092214366e-09
340,wide,row,42,3.519852585815567e-09
340,wide,row,43,3.5309358451772534e-09
340,wide,row,44,3.541769878447615e-09
340,wide,row,45,3.55235084205148e-09
340,wide,row,46,3.562674960599913e-09
340,wide,row,47,3.5727385297652516e-09
340,wide,row,48,3.5825379191249734e-09
340,wide,row,49,3.59206957497076e-09
340,wide,row,50,3.6013300230791034e-09
340,wide,row,51,3.610315871439788e-09
340,wide,row,52,3.6190238129386584e-09
340,wide,row,53,3.627450627991055e-09
340,wide,row,54,3.6355931871223542e-09
340,wide,row,55,3.6434484534921078e-09
340,wide,row,56,3.651013485358278e-09
340,wide,row,57,3.6582854384781855e-09
340,wide,row,58,3.665261568442767e-09
340,wide,row,59,3.6719392329409022e-09
340,wide,row,60,3.6783158939505346e-09
340,wide,row,61,3.6843891198535466e-09
340,wide,row,62,3.6901565874712385e-09
340,wide,row,63,3.695616084017572e-09
340,wide,row,64,3.700765508967247e-09
340,wide,row,65,3.7056028758359605e-09
340,wide,row,66,3.710126313870169e-09
340,wide,row,67,3.714334069643887e-09
340,wide,row,68,3.7182245085601495e-09
340,wide,row,69,3.7217961162549147e-09
340,wide,row,70,3.725047499901266e-09
340,wide,row,71,3.727977389412015e-09
340,wide,row,72,3.730584638538856e-09
340,wide,row,73,3.732868225866404e-09
340,wide,row,74,3.7348272556996594e-09
340,wide,row,75,3.736460958843497e-09
340,wide,row,76,3.737768693273048e-09
340,wide,row,77,3.738749944693887e-09
340,wide,row,78,3.739404326991249e-09
340,wide,row,79,3.739731582567515e-09
340,wide,row,80,3.739731582567515e-09
340,wide,row,81,3.739404326991249e-09
340,wide,row,82,3.738749944693887e-09
340,wide,row,83,3.737768693273048e-09
340,wide,row,84,3.736460958843497e-09
340,wide,row,85,3.7348272556996594e-09
340,wide,row,86,3.732868225866404e-09
340,wide,row,87,3.730584638538856e-09
340,wide,row,88,3.727977389412015e-09
340,wide,row,89,3.725047499901266e-09
340,wide,row,90,3.7217961162549147e-09
340,wide,row,91,3.7182245085601495e-09
340,wide,row,92,3.714334069643887e-09
340,wide,row,93,3.710126313870169e-09
340,wide,row,94,3.7056028758359605e-09
340,wide,row,95,3.700765508967247e-09
340,wide,row,96,3.695616084017572e-09
340,wide,row,97,3.6901565874712385e-09
340,wide,row,98,3.6843891198535466e-09
340,wide,row,99,3.6783158939505346e-09
340,wide,row,100,3.6719392329409022e-09
340,wide,row,101,3.665261568442767e-09
340,wide,row,102,3.6582854384781855e-09
340,wide,row,103,3.651013485358278e-09
340,wide,row,104,3.6434484534921078e-09
340,wide,row,105,3.6355931871223542e-09
340,wide,row,106,3.627450627991055e-09
340,wide,row,107,3.6190238129386584e-09
340,wide,row,108,3.610315871439788e-09
340,wide,row,109,3.6013300230791034e-09
340,wide,row,110,3.59206957497076e-09
340,wide,row,111,3.5825379191249734e-09
340,wide,row,112,3.5727385297652516e-09
340,wide,row,113,3.562674960599913e-09
340,wide,row,114,3.55235084205148e-09
340,wide,row,115,3.541769878447615e-09
340,wide,row,116,3.5309358451772534e-09
340,wide,row,117,3.519852585815567e-09
340,wide,row,118,3.5085240092214366e-09
340,wide,row,119,3.4969540866110905e-09
340,wide,row,120,3.4851468486115144e-09
340,wide,row,121,3.473106382297253e-09
340,wide,row,122,3.4608368282142055e-09
340,wide,row,123,3.4483423773939302e-09
340,wide,row,124,3.435627268362008e-09
340,wide,row,125,3.42269578414387e-09
340,wide,row,126,3.409552249271563e-09
340,wide,row,127,3.396201026794762e-09
340,wide,row,128,3.3826465152993244e-09
340,wide,row,129,3.368893145936649e-09
340,wide,row,130,3.3549453794669367e-09
340,wide,row,131,3.340807703319468e-09
340,wide,row,132,3.3264846286728934e-09
340,wide,row,133,3.3119806875584275e-09
340,wide,row,134,3.2973004299887973e-09
340,wide,row,135,3.2824484211156623e-09
340,wide,row,136,3.267429238418156e-09
340,wide,row,137,3.252247468925114e-09
340,wide,row,138,3.2369077064733875e-09
340,wide,row,139,3.2214145490046335e-09
340,wide,row,140,3.205772595902826e-09
340,wide,row,141,3.1899864453745737e-09
340,wide,row,142,3.1740606918743516e-09
340,wide,row,143,3.1579999235765206e-09
340,wide,row,144,3.141808719895966e-09
340,wide,row,145,3.125491649059086e-09
340,wide,row,146,3.109053265726707e-09
340,wide,row,147,3.0924981086704253e-09
340,wide,row,148,3.075830698503782e-09
340,wide,row,149,3.0590555354695094e-09
340,wide,row,150,3.0421770972840594e-09
340,wide,row,151,3.0251998370404408e-09
340,wide,row,152,3.008128181170356e-09
340,wide,row,153,2.99096652746646e-09
340,wide,row,154,2.9737192431655092e-09
340,wide,row,155,2.9563906630930446e-09
340,wide,row,156,2.938985087870167e-09
340,wide,row,157,2.9215067821828187e-09
340,wide,row,158,2.903959973113978e-09
340,wide,row,159,2.8863488485389907e-09
340,wide,column,0,3.2214145490046335e-09
340,wide,column,1,3.2369077064733875e-09
340,wide,column,2,3.252247468925114e-09
340,wide,column,3,3.267429238418156e-09
340,wide,column,4,3.2824484211156623e-09
