row,col,coef_a,coef_b
4,13,1.0555015199687638,-56.207266566264884
4,14,1.0491811515857172,105.89754172211146
4,15,1.0491811515857172,139.4713385728543
4,16,1.0429360256834213,-42.63653273809506
4,17,1.0429360256834213,6.381460469025548
4,18,1.0367648065965371,106.06516237946529
4,19,1.0367648065965371,-51.5230882232084
4,20,1.0306661900871457,-132.45172930283195
4,21,1.0306661900871457,11.841537309368313
4,22,1.0246389024258173,-209.35991986138183
4,23,1.0246389024258173,25.282388794130533
4,24,1.0246389024258173,-70.0090291314707
4,25,1.0186816995047372,52.82849510120591
4,26,1.0127933659815884,-77.939615780882
4,27,1.0127933659815884,25.365307549240114
4,28,1.0127933659815884,-15.146427090023375
4,29,1.0069727144529586,-39.040201615048915
4,30,1.0069727144529586,26.41302482439349
4,31,1.0069727144529586,21.378161252128702
4,32,1.0012185846560844,49.47557705026469
4,33,1.0012185846560844,-17.6060681216931
4,34,1.0012185846560844,98.53528769841267
4,35,1.0012185846560844,126.56940806878315
4,36,0.9955298426978113,-92.98189906881304
4,37,0.9955298426978113,8.562144886363802
4,38,0.9955298426978113,61.32522654934771
4,39,0.989905380309688,298.73940841441726
4,40,0.989905380309688,34.434671871730465
4,41,0.989905380309688,18.596185786775536
4,42,0.989905380309688,-74.45491996233511
4,43,0.9955298426978113,9.55767472906138
4,44,0.9955298426978113,-54.15623520359838
4,45,0.989905380309688,-163.54640419020726
4,46,0.989905380309688,-0.21201643910858187
4,47,0.989905380309688,168.07189821353845
4,48,0.989905380309688,-100.19245985038707
4,49,0.989905380309688,-23.969745566540972
4,50,0.989905380309688,-135.8290535415359
4,51,0.989905380309688,-62.57605539861883
4,52,0.9955298426978113,-67.09812315866988
4,53,0.989905380309688,-1.201921819418203
4,54,0.9955298426978113,-42.20987709122462
4,55,0.989905380309688,47.30344181575636
4,56,0.9955298426978113,-61.12494410248308
4,57,0.9955298426978113,39.42357000999585
4,58,0.9955298426978113,-8.361862439499005
4,59,0.9955298426978113,-158.68686868686828
4,60,0.9955298426978113,46.392278908880556
4,61,1.0012185846560844,-49.6450628306878
4,62,1.0012185846560844,37.460954034391655
4,63,1.0012185846560844,-54.65115575396822
4,64,1.0069727144529586,-92.40975548105546
4,65,1.0069727144529586,53.60128811462337
4,66,1.0069727144529586,184.507740993508
4,67,1.0127933659815884,-12.108046992078647
4,68,1.0127933659815884,76.00497584831948
4,69,1.0186816995047372,-33.759449356696656
4,70,1.0186816995047372,-165.16938859280768
4,71,1.0186816995047372,-35.79681275570616
4,72,1.0186816995047372,13.099908820521303
4,73,1.0306661900871457,-56.182431236383344
4,74,1.0306661900871457,44.822855392156974
4,75,1.0306661900871457,-108.74640693082782
4,76,1.0367648065965371,-1.7583775065745262
4,77,1.0429360256834213,110.67506303736775
4,78,1.0429360256834213,-113.55618248456778
4,79,1.0429360256834213,-0.9190917107582555
4,80,1.0491811515857172,-78.75834095697486
4,81,1.0555015199687638,-44.59674984660857
4,82,1.0555015199687638,-46.707752886545954
4,83,1.0618984988776654,-137.4488987093151
4,84,1.0683734897244803,0.40365641937689095
4,85,1.0683734897244803,-18.827066395663877
4,86,1.0749279283117472,-126.63447227902736
4,87,1.0749279283117472,-66.43850829356948
4,88,1.0815632858939184,-56.23332833219014
4,89,1.0882810702783527,-55.69590558143537
4,90,1.0882810702783527,-19.782630262249807
4,91,1.0950828269675923,203.28778211805556
4,92,1.101970140344747,153.67157654903338
4,93,1.108944634903891,-83.98432555379729
4,94,1.1160079765274826,15.714741463198846
4,95,1.1160079765274826,-74.68190463552727
5,0,1.1160079765274826,86.02324398443034
5,1,1.108944634903891,-110.59899679149072
5,2,1.108944634903891,66.83214479313166
5,3,1.0950828269675923,78.44833984375018
5,4,1.0950828269675923,-37.6304398148146
5,5,1.0882810702783527,-30.66544096503314
5,6,1.0815632858939184,-94.08804333847725
5,7,1.0815632858939184,44.35205725594431
5,8,1.0749279283117472,-38.490382157464154
5,9,1.0683734897244803,-86.13459624830604
5,10,1.0683734897244803,-32.715921762082075
5,11,1.0618984988776654,-5.773484848484848
5,12,1.0555015199687638,129.56100094823745
5,13,1.0555015199687638,-113.20434864457832
5,14,1.0491811515857172,98.5532736610114
