tp,fp,tn,fn,tpr,recall,fpr,precision,f1,iou,algorithm,parameter,frame_id,has_anomaly,delta_t,size,noise,shape,snr_like,runtime_s
297,0,11847,144,0.673469387755102,0.673469387755102,0.0,1.0,0.8048780487804877,0.673469387755102,dog,k=2.5,21,True,2.0,24,3.0,circle,3.711524274395272,0.0005967500037513673
349,6,11706,227,0.6059027777777778,0.6059027777777778,0.0005122950819672131,0.9830985915492958,0.749731471535983,0.5996563573883161,dog,k=2.5,22,True,2.0,24,3.0,rectangle,3.982934810039373,0.0005630720115732402
361,0,11712,215,0.6267361111111112,0.6267361111111112,0.0,1.0,0.7705442902881537,0.6267361111111112,dog,k=2.5,23,True,2.0,24,3.0,rectangle,3.786095818655414,0.0007469670090358704
49,33,12206,0,1.0,1.0,0.0026962987172154586,0.5975609756097561,0.748091603053435,0.5975609756097561,dog,k=2.5,24,True,4.0,8,1.5,circle,14.393920770202515,0.0005636109999613836
49,23,12216,0,1.0,1.0,0.001879238499877441,0.6805555555555556,0.8099173553719008,0.6805555555555556,dog,k=2.5,25,True,4.0,8,1.5,circle,14.61587936042048,0.0006529550009872764
64,38,12186,0,1.0,1.0,0.003108638743455497,0.6274509803921569,0.7710843373493976,0.6274509803921569,dog,k=2.5,26,True,4.0,8,1.5,rectangle,14.531407106577177,0.0005785870016552508
64,22,12202,0,1.0,1.0,0.001799738219895288,0.7441860465116279,0.8533333333333333,0.7441860465116279,dog,k=2.5,27,True,4.0,8,1.5,rectangle,14.4954524931351,0.0006278979999478906
49,37,12202,0,1.0,1.0,0.003023122804150666,0.5697674418604651,0.7259259259259259,0.5697674418604651,dog,k=2.5,28,True,4.0,8,3.0,circle,7.735992852762229,0.000628396010142751
49,24,12215,0,1.0,1.0,0.0019609445216112425,0.6712328767123288,0.8032786885245902,0.6712328767123288,dog,k=2.5,29,True,4.0,8,3.0,circle,7.903875769182124,0.0006154879956739023
64,30,12194,0,1.0,1.0,0.0024541884816753927,0.6808510638297872,0.810126582278481,0.6808510638297872,dog,k=2.5,30,True,4.0,8,3.0,rectangle,7.877983731913175,0.0005393199971877038
64,18,12206,0,1.0,1.0,0.0014725130890052356,0.7804878048780488,0.8767123287671234,0.7804878048780488,dog,k=2.5,31,True,4.0,8,3.0,rectangle,7.620427541343211,0.0005491540068760514
197,7,12084,0,1.0,1.0,0.0005789430154660492,0.9656862745098039,0.9825436408977556,0.9656862745098039,dog,k=2.5,32,True,4.0,16,1.5,circle,14.76462369968939,0.0005394909967435524
197,6,12085,0,1.0,1.0,0.0004962368703994706,0.9704433497536946,0.985,0.9704433497536946,dog,k=2.5,33,True,4.0,16,1.5,circle,14.627715485100433,0.0008272419945569709
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=2.5,34,True,4.0,16,1.5,rectangle,14.72400779000165,0.0005468379968078807
256,6,12026,0,1.0,1.0,0.0004986702127659574,0.9770992366412213,0.9884169884169884,0.9770992366412213,dog,k=2.5,35,True,4.0,16,1.5,rectangle,14.632269024298349,0.0005474520003190264
195,0,12091,2,0.9898477157360406,0.9898477157360406,0.0,1.0,0.9948979591836734,0.9898477157360406,dog,k=2.5,36,True,4.0,16,3.0,circle,7.9285225987729815,0.000613426003837958
195,14,12077,2,0.9898477157360406,0.9898477157360406,0.0011578860309320984,0.9330143540669856,0.960591133004926,0.9241706161137441,dog,k=2.5,37,True,4.0,16,3.0,circle,7.965422457797716,0.0005304669903125614
256,6,12026,0,1.0,1.0,0.0004986702127659574,0.9770992366412213,0.9884169884169884,0.9770992366412213,dog,k=2.5,38,True,4.0,16,3.0,rectangle,7.7726128569457495,0.0005452220066217706
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=2.5,39,True,4.0,16,3.0,rectangle,7.709420390321757,0.0005576520052272826
433,0,11847,8,0.981859410430839,0.981859410430839,0.0,1.0,0.9908466819221967,0.981859410430839,dog,k=2.5,40,True,4.0,24,1.5,circle,14.305371883451755,0.0005643789918394759
437,0,11847,4,0.9909297052154195,0.9909297052154195,0.0,1.0,0.9954441913439636,0.9909297052154195,dog,k=2.5,41,True,4.0,24,1.5,circle,14.721958353384332,0.0006153079884825274
559,0,11712,17,0.9704861111111112,0.9704861111111112,0.0,1.0,0.9850220264317181,0.9704861111111112,dog,k=2.5,42,True,4.0,24,1.5,rectangle,14.34319950602342,0.0005208660004427657
558,0,11712,18,0.96875,0.96875,0.0,1.0,0.9841269841269841,0.96875,dog,k=2.5,43,True,4.0,24,1.5,rectangle,14.719044210566256,0.0007570909947389737
411,0,11847,30,0.9319727891156463,0.9319727891156463,0.0,1.0,0.9647887323943662,0.9319727891156463,dog,k=2.5,44,True,4.0,24,3.0,circle,8.042027439757616,0.0005956319946562871
408,0,11847,33,0.9251700680272109,0.9251700680272109,0.0,1.0,0.9611307420494699,0.9251700680272109,dog,k=2.5,45,True,4.0,24,3.0,circle,7.863779498880442,0.0005724320071749389
494,0,11712,82,0.8576388888888888,0.8576388888888888,0.0,1.0,0.9233644859813084,0.8576388888888888,dog,k=2.5,46,True,4.0,24,3.0,rectangle,7.738058134966937,0.000623610001639463
488,0,11712,88,0.8472222222222222,0.8472222222222222,0.0,1.0,0.9172932330827067,0.8472222222222222,dog,k=2.5,47,True,4.0,24,3.0,rectangle,7.9514754695467165,0.0005608399951597676
49,32,12207,0,1.0,1.0,0.002614592695481657,0.6049382716049383,0.7538461538461538,0.6049382716049383,dog,k=2.5,48,True,6.0,8,1.5,circle,22.34278940092476,0.0006724080012645572
49,20,12219,0,1.0,1.0,0.0016341204346760356,0.7101449275362319,0.8305084745762712,0.7101449275362319,dog,k=2.5,49,True,6.0,8,1.5,circle,22.769141650976422,0.000754147011321038
64,32,12192,0,1.0,1.0,0.002617801047120419,0.6666666666666666,0.8,0.6666666666666666,dog,k=2.5,50,True,6.0,8,1.5,rectangle,22.60335986628184,0.0007120410009520128
64,24,12200,0,1.0,1.0,0.001963350785340314,0.7272727272727273,0.8421052631578948,0.7272727272727273,dog,k=2.5,51,True,6.0,8,1.5,rectangle,21.90617954416089,0.0007399440073641017
49,28,12211,0,1.0,1.0,0.0022877686085464497,0.6363636363636364,0.7777777777777778,0.6363636363636364,dog,k=2.5,52,True,6.0,8,3.0,circle,11.82912588204551,0.0007894970040069893
49,50,12189,0,1.0,1.0,0.004085301086690089,0.494949494949495,0.6621621621621622,0.494949494949495,dog,k=2.5,53,True,6.0,8,3.0,circle,11.798411976462305,0.0008500179974362254
64,22,12202,0,1.0,1.0,0.001799738219895288,0.7441860465116279,0.8533333333333333,0.7441860465116279,dog,k=2.5,54,True,6.0,8,3.0,rectangle,12.030980565698387,0.0006279700028244406
64,31,12193,0,1.0,1.0,0.002535994764397906,0.6736842105263158,0.8050314465408805,0.6736842105263158,dog,k=2.5,55,True,6.0,8,3.0,rectangle,11.700837880361282,0.0005725499941036105
197,19,12072,0,1.0,1.0,0.0015714167562649905,0.9120370370370371,0.9539951573849879,0.9120370370370371,dog,k=2.5,56,True,6.0,16,1.5,circle,22.46860097564386,0.0006595990125788376
197,21,12070,0,1.0,1.0,0.0017368290463981473,0.9036697247706422,0.9493975903614458,0.9036697247706422,dog,k=2.5,57,True,6.0,16,1.5,circle,22.44764684995406,0.0005545539897866547
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=2.5,58,True,6.0,16,1.5,rectangle,22.814319647500756,0.00062178100051824
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=2.5,59,True,6.0,16,1.5,rectangle,21.96613971466829,0.0006568720127688721
197,3,12088,0,1.0,1.0,0.0002481184351997353,0.985,0.9924433249370278,0.985,dog,k=2.5,60,True,6.0,16,3.0,circle,11.995533448660822,0.0007041110075078905
196,10,12081,1,0.9949238578680203,0.9949238578680203,0.0008270614506657845,0.9514563106796117,0.9727047146401985,0.9468599033816425,dog,k=2.5,61,True,6.0,16,3.0,circle,11.980920232720907,0.0008224379998864606
256,5,12027,0,1.0,1.0,0.0004155585106382979,0.9808429118773946,0.9903288201160542,0.9808429118773946,dog,k=2.5,62,True,6.0,16,3.0,rectangle,11.959433557167056,0.0009022440062835813
256,6,12026,0,1.0,1.0,0.0004986702127659574,0.9770992366412213,0.9884169884169884,0.9770992366412213,dog,k=2.5,63,True,6.0,16,3.0,rectangle,11.878848738751902,0.0010944339883280918
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=2.5,64,True,6.0,24,1.5,circle,21.929406226667826,0.000879283994436264
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=2.5,65,True,6.0,24,1.5,circle,22.55663067289492,0.000869751995196566
570,5,11707,6,0.9895833333333334,0.9895833333333334,0.0004269125683060109,0.991304347826087,0.9904430929626412,0.9810671256454389,dog,k=2.5,66,True,6.0,24,1.5,rectangle,22.04319499270545,0.0008979790000012144
573,0,11712,3,0.9947916666666666,0.9947916666666666,0.0,1.0,0.9973890339425587,0.9947916666666666,dog,k=2.5,67,True,6.0,24,1.5,rectangle,21.57229982503078,0.0007059790077619255
426,0,11847,15,0.9659863945578231,0.9659863945578231,0.0,1.0,0.9826989619377162,0.9659863945578231,dog,k=2.5,68,True,6.0,24,3.0,circle,11.808420801387848,0.0006447060004575178
423,0,11847,18,0.9591836734693877,0.9591836734693877,0.0,1.0,0.9791666666666666,0.9591836734693877,dog,k=2.5,69,True,6.0,24,3.0,circle,11.926710605588935,0.0007237740064738318
527,0,11712,49,0.9149305555555556,0.9149305555555556,0.0,1.0,0.9555757026291931,0.9149305555555556,dog,k=2.5,70,True,6.0,24,3.0,rectangle,11.84302424564195,0.0006764260033378378
532,0,11712,44,0.9236111111111112,0.9236111111111112,0.0,1.0,0.9602888086642599,0.9236111111111112,dog,k=2.5,71,True,6.0,24,3.0,rectangle,12.2360411632095,0.0006724349950673059
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=2.5,72,False,0.0,0,3.0,none,0.0,0.0008652899996377528
0,25,12263,0,0.0,0.0,0.0020345052083333335,0.0,0.0,0.0,dog,k=2.5,73,False,0.0,0,3.0,none,0.0,0.0009572809940436855
0,13,12275,0,0.0,0.0,0.0010579427083333333,0.0,0.0,0.0,dog,k=2.5,74,False,0.0,0,3.0,none,0.0,0.0008669620001455769
0,14,12274,0,0.0,0.0,0.0011393229166666667,0.0,0.0,0.0,dog,k=2.5,75,False,0.0,0,3.0,none,0.0,0.0008251600083895028
0,26,12262,0,0.0,0.0,0.0021158854166666665,0.0,0.0,0.0,dog,k=2.5,76,False,0.0,0,3.0,none,0.0,0.0009326740109827369
0,7,12281,0,0.0,0.0,0.0005696614583333334,0.0,0.0,0.0,dog,k=2.5,77,False,0.0,0,3.0,none,0.0,0.0007625209982506931
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=2.5,78,False,0.0,0,3.0,none,0.0,0.0007931009895401075
0,17,12271,0,0.0,0.0,0.0013834635416666667,0.0,0.0,0.0,dog,k=2.5,79,False,0.0,0,3.0,none,0.0,0.000872760996571742
0,14,12274,0,0.0,0.0,0.0011393229166666667,0.0,0.0,0.0,dog,k=2.5,80,False,0.0,0,3.0,none,0.0,0.0009593839931767434
0,41,12247,0,0.0,0.0,0.0033365885416666665,0.0,0.0,0.0,dog,k=2.5,81,False,0.0,0,3.0,none,0.0,0.0007651540072401986
49,10,12229,0,1.0,1.0,0.0008170602173380178,0.8305084745762712,0.9074074074074074,0.8305084745762712,dog,k=3,0,True,2.0,8,1.5,circle,7.443885464524661,0.000657312004477717
49,8,12231,0,1.0,1.0,0.0006536481738704142,0.8596491228070176,0.9245283018867925,0.8596491228070176,dog,k=3,1,True,2.0,8,1.5,circle,7.284124909488011,0.0006566899974131957
64,5,12219,0,1.0,1.0,0.00040903141361256544,0.927536231884058,0.9624060150375939,0.927536231884058,dog,k=3,2,True,2.0,8,1.5,rectangle,6.851619764163435,0.0006351519987219945
64,5,12219,0,1.0,1.0,0.00040903141361256544,0.927536231884058,0.9624060150375939,0.927536231884058,dog,k=3,3,True,2.0,8,1.5,rectangle,6.764999632416304,0.0007772130047669634
49,5,12234,0,1.0,1.0,0.0004085301086690089,0.9074074074074074,0.9514563106796117,0.9074074074074074,dog,k=3,4,True,2.0,8,3.0,circle,3.930555641463975,0.0008169539942173287
46,2,12237,3,0.9387755102040817,0.9387755102040817,0.00016341204346760355,0.9583333333333334,0.9484536082474228,0.9019607843137255,dog,k=3,5,True,2.0,8,3.0,circle,3.5083335689938315,0.0006024759932188317
64,6,12218,0,1.0,1.0,0.0004908376963350785,0.9142857142857143,0.955223880597015,0.9142857142857143,dog,k=3,6,True,2.0,8,3.0,rectangle,3.5798480568255897,0.0006925019988557324
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,7,True,2.0,8,3.0,rectangle,3.779070755864333,0.0008380080107599497
195,0,12091,2,0.9898477157360406,0.9898477157360406,0.0,1.0,0.9948979591836734,0.9898477157360406,dog,k=3,8,True,2.0,16,1.5,circle,7.499376473887526,0.0008731780108064413
196,1,12090,1,0.9949238578680203,0.9949238578680203,8.270614506657845e-05,0.9949238578680203,0.9949238578680203,0.98989898989899,dog,k=3,9,True,2.0,16,1.5,circle,7.136734277629202,0.0006922549946466461
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,10,True,2.0,16,1.5,rectangle,7.375698420462054,0.0012511050008470193
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,11,True,2.0,16,1.5,rectangle,7.445106221421273,0.0009758700034581125
169,0,12091,28,0.8578680203045685,0.8578680203045685,0.0,1.0,0.9234972677595629,0.8578680203045685,dog,k=3,12,True,2.0,16,3.0,circle,3.9063930549409203,0.0007243759901029989
179,0,12091,18,0.9086294416243654,0.9086294416243654,0.0,1.0,0.9521276595744681,0.9086294416243654,dog,k=3,13,True,2.0,16,3.0,circle,4.035239279448769,0.0006691430025966838
228,0,12032,28,0.890625,0.890625,0.0,1.0,0.9421487603305785,0.890625,dog,k=3,14,True,2.0,16,3.0,rectangle,4.110067924912717,0.0006265949923545122
226,0,12032,30,0.8828125,0.8828125,0.0,1.0,0.9377593360995851,0.8828125,dog,k=3,15,True,2.0,16,3.0,rectangle,3.7941414841612318,0.0007511439907830209
369,0,11847,72,0.8367346938775511,0.8367346938775511,0.0,1.0,0.9111111111111111,0.8367346938775511,dog,k=3,16,True,2.0,24,1.5,circle,7.024061929134798,0.0006250459991861135
383,0,11847,58,0.8684807256235828,0.8684807256235828,0.0,1.0,0.9296116504854368,0.8684807256235828,dog,k=3,17,True,2.0,24,1.5,circle,7.535721738996264,0.0007375599961960688
445,0,11712,131,0.7725694444444444,0.7725694444444444,0.0,1.0,0.8716944172380019,0.7725694444444444,dog,k=3,18,True,2.0,24,1.5,rectangle,7.547294632876316,0.0008996749966172501
455,0,11712,121,0.7899305555555556,0.7899305555555556,0.0,1.0,0.8826382153249273,0.7899305555555556,dog,k=3,19,True,2.0,24,1.5,rectangle,7.0976162779839935,0.0007331780070671812
268,0,11847,173,0.6077097505668935,0.6077097505668935,0.0,1.0,0.7559943582510579,0.6077097505668935,dog,k=3,20,True,2.0,24,3.0,circle,3.937995573180726,0.000852825993206352
263,0,11847,178,0.5963718820861678,0.5963718820861678,0.0,1.0,0.7471590909090909,0.5963718820861678,dog,k=3,21,True,2.0,24,3.0,circle,3.711524274395272,0.0010647960007190704
296,0,11712,280,0.5138888888888888,0.5138888888888888,0.0,1.0,0.6788990825688073,0.5138888888888888,dog,k=3,22,True,2.0,24,3.0,rectangle,3.982934810039373,0.0007956579938763753
299,0,11712,277,0.5190972222222222,0.5190972222222222,0.0,1.0,0.6834285714285714,0.5190972222222222,dog,k=3,23,True,2.0,24,3.0,rectangle,3.786095818655414,0.0007480310014216229
49,15,12224,0,1.0,1.0,0.0012255903260070266,0.765625,0.8672566371681416,0.765625,dog,k=3,24,True,4.0,8,1.5,circle,14.393920770202515,0.0008768490079091862
49,16,12223,0,1.0,1.0,0.0013072963477408284,0.7538461538461538,0.8596491228070176,0.7538461538461538,dog,k=3,25,True,4.0,8,1.5,circle,14.61587936042048,0.0006018689891789109
64,19,12205,0,1.0,1.0,0.0015543193717277486,0.7710843373493976,0.870748299319728,0.7710843373493976,dog,k=3,26,True,4.0,8,1.5,rectangle,14.531407106577177,0.000661979996948503
64,15,12209,0,1.0,1.0,0.0012270942408376963,0.810126582278481,0.8951048951048951,0.810126582278481,dog,k=3,27,True,4.0,8,1.5,rectangle,14.4954524931351,0.0006302560068434104
49,12,12227,0,1.0,1.0,0.0009804722608056213,0.8032786885245902,0.8909090909090909,0.8032786885245902,dog,k=3,28,True,4.0,8,3.0,circle,7.735992852762229,0.0007123429968487471
49,17,12222,0,1.0,1.0,0.0013890023694746302,0.7424242424242424,0.8521739130434782,0.7424242424242424,dog,k=3,29,True,4.0,8,3.0,circle,7.903875769182124,0.0006820550042903051
64,18,12206,0,1.0,1.0,0.0014725130890052356,0.7804878048780488,0.8767123287671234,0.7804878048780488,dog,k=3,30,True,4.0,8,3.0,rectangle,7.877983731913175,0.000547085001016967
64,5,12219,0,1.0,1.0,0.00040903141361256544,0.927536231884058,0.9624060150375939,0.927536231884058,dog,k=3,31,True,4.0,8,3.0,rectangle,7.620427541343211,0.0007619060052093118
197,1,12090,0,1.0,1.0,8.270614506657845e-05,0.9949494949494949,0.9974683544303797,0.9949494949494949,dog,k=3,32,True,4.0,16,1.5,circle,14.76462369968939,0.0005385419935919344
197,3,12088,0,1.0,1.0,0.0002481184351997353,0.985,0.9924433249370278,0.985,dog,k=3,33,True,4.0,16,1.5,circle,14.627715485100433,0.0005266969965305179
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,34,True,4.0,16,1.5,rectangle,14.72400779000165,0.0006099400052335113
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,35,True,4.0,16,1.5,rectangle,14.632269024298349,0.0005264469946268946
195,0,12091,2,0.9898477157360406,0.9898477157360406,0.0,1.0,0.9948979591836734,0.9898477157360406,dog,k=3,36,True,4.0,16,3.0,circle,7.9285225987729815,0.0005251660040812567
195,0,12091,2,0.9898477157360406,0.9898477157360406,0.0,1.0,0.9948979591836734,0.9898477157360406,dog,k=3,37,True,4.0,16,3.0,circle,7.965422457797716,0.0005088990001240745
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,38,True,4.0,16,3.0,rectangle,7.7726128569457495,0.0005044099962105975
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,39,True,4.0,16,3.0,rectangle,7.709420390321757,0.000507087999721989
431,0,11847,10,0.9773242630385488,0.9773242630385488,0.0,1.0,0.9885321100917431,0.9773242630385488,dog,k=3,40,True,4.0,24,1.5,circle,14.305371883451755,0.0005467900045914575
433,0,11847,8,0.981859410430839,0.981859410430839,0.0,1.0,0.9908466819221967,0.981859410430839,dog,k=3,41,True,4.0,24,1.5,circle,14.721958353384332,0.000862450004206039
545,0,11712,31,0.9461805555555556,0.9461805555555556,0.0,1.0,0.9723461195361285,0.9461805555555556,dog,k=3,42,True,4.0,24,1.5,rectangle,14.34319950602342,0.0006671480077784508
536,0,11712,40,0.9305555555555556,0.9305555555555556,0.0,1.0,0.9640287769784173,0.9305555555555556,dog,k=3,43,True,4.0,24,1.5,rectangle,14.719044210566256,0.0005717769963666797
388,0,11847,53,0.8798185941043084,0.8798185941043084,0.0,1.0,0.9360675512665863,0.8798185941043084,dog,k=3,44,True,4.0,24,3.0,circle,8.042027439757616,0.000709403000655584
395,0,11847,46,0.8956916099773242,0.8956916099773242,0.0,1.0,0.9449760765550239,0.8956916099773242,dog,k=3,45,True,4.0,24,3.0,circle,7.863779498880442,0.0006819629925303161
478,0,11712,98,0.8298611111111112,0.8298611111111112,0.0,1.0,0.9070208728652752,0.8298611111111112,dog,k=3,46,True,4.0,24,3.0,rectangle,7.738058134966937,0.0005667689983965829
470,0,11712,106,0.8159722222222222,0.8159722222222222,0.0,1.0,0.898661567877629,0.8159722222222222,dog,k=3,47,True,4.0,24,3.0,rectangle,7.9514754695467165,0.0006993880087975413
49,20,12219,0,1.0,1.0,0.0016341204346760356,0.7101449275362319,0.8305084745762712,0.7101449275362319,dog,k=3,48,True,6.0,8,1.5,circle,22.34278940092476,0.0006330010073725134
49,20,12219,0,1.0,1.0,0.0016341204346760356,0.7101449275362319,0.8305084745762712,0.7101449275362319,dog,k=3,49,True,6.0,8,1.5,circle,22.769141650976422,0.000672112000756897
64,24,12200,0,1.0,1.0,0.001963350785340314,0.7272727272727273,0.8421052631578948,0.7272727272727273,dog,k=3,50,True,6.0,8,1.5,rectangle,22.60335986628184,0.0008378190104849637
64,24,12200,0,1.0,1.0,0.001963350785340314,0.7272727272727273,0.8421052631578948,0.7272727272727273,dog,k=3,51,True,6.0,8,1.5,rectangle,21.90617954416089,0.001116358005674556
49,15,12224,0,1.0,1.0,0.0012255903260070266,0.765625,0.8672566371681416,0.765625,dog,k=3,52,True,6.0,8,3.0,circle,11.82912588204551,0.0007297760021174327
49,26,12213,0,1.0,1.0,0.002124356565078846,0.6533333333333333,0.7903225806451613,0.6533333333333333,dog,k=3,53,True,6.0,8,3.0,circle,11.798411976462305,0.0006737140065524727
64,15,12209,0,1.0,1.0,0.0012270942408376963,0.810126582278481,0.8951048951048951,0.810126582278481,dog,k=3,54,True,6.0,8,3.0,rectangle,12.030980565698387,0.0006925240013515577
64,12,12212,0,1.0,1.0,0.000981675392670157,0.8421052631578947,0.9142857142857143,0.8421052631578947,dog,k=3,55,True,6.0,8,3.0,rectangle,11.700837880361282,0.0007708289922447875
197,11,12080,0,1.0,1.0,0.0009097675957323629,0.9471153846153846,0.9728395061728395,0.9471153846153846,dog,k=3,56,True,6.0,16,1.5,circle,22.46860097564386,0.0006306090072030202
197,14,12077,0,1.0,1.0,0.0011578860309320984,0.933649289099526,0.9656862745098039,0.933649289099526,dog,k=3,57,True,6.0,16,1.5,circle,22.44764684995406,0.0008419779915129766
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,58,True,6.0,16,1.5,rectangle,22.814319647500756,0.0006006850017001852
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,59,True,6.0,16,1.5,rectangle,21.96613971466829,0.0005660879978677258
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,60,True,6.0,16,3.0,circle,11.995533448660822,0.0005717360036214814
196,0,12091,1,0.9949238578680203,0.9949238578680203,0.0,1.0,0.9974554707379135,0.9949238578680203,dog,k=3,61,True,6.0,16,3.0,circle,11.980920232720907,0.0005900419928366318
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,62,True,6.0,16,3.0,rectangle,11.959433557167056,0.0005907260056119412
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,63,True,6.0,16,3.0,rectangle,11.878848738751902,0.0005224510096013546
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,64,True,6.0,24,1.5,circle,21.929406226667826,0.0005498089885804802
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,dog,k=3,65,True,6.0,24,1.5,circle,22.55663067289492,0.000516746993525885
563,0,11712,13,0.9774305555555556,0.9774305555555556,0.0,1.0,0.9885864793678666,0.9774305555555556,dog,k=3,66,True,6.0,24,1.5,rectangle,22.04319499270545,0.0005852540052728727
565,0,11712,11,0.9809027777777778,0.9809027777777778,0.0,1.0,0.9903593339176162,0.9809027777777778,dog,k=3,67,True,6.0,24,1.5,rectangle,21.57229982503078,0.0005111580103402957
421,0,11847,20,0.9546485260770975,0.9546485260770975,0.0,1.0,0.9767981438515081,0.9546485260770975,dog,k=3,68,True,6.0,24,3.0,circle,11.808420801387848,0.0005056200025137514
416,0,11847,25,0.9433106575963719,0.9433106575963719,0.0,1.0,0.970828471411902,0.9433106575963719,dog,k=3,69,True,6.0,24,3.0,circle,11.926710605588935,0.0005571799993049353
513,0,11712,63,0.890625,0.890625,0.0,1.0,0.9421487603305785,0.890625,dog,k=3,70,True,6.0,24,3.0,rectangle,11.84302424564195,0.0006428210035664961
508,0,11712,68,0.8819444444444444,0.8819444444444444,0.0,1.0,0.9372693726937269,0.8819444444444444,dog,k=3,71,True,6.0,24,3.0,rectangle,12.2360411632095,0.0007314140093512833
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=3,72,False,0.0,0,3.0,none,0.0,0.0005714180006179959
0,6,12282,0,0.0,0.0,0.00048828125,0.0,0.0,0.0,dog,k=3,73,False,0.0,0,3.0,none,0.0,0.0007478139887098223
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=3,74,False,0.0,0,3.0,none,0.0,0.0008373490127269179
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=3,75,False,0.0,0,3.0,none,0.0,0.0005757479957537726
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=3,76,False,0.0,0,3.0,none,0.0,0.0005688660021405667
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=3,77,False,0.0,0,3.0,none,0.0,0.0005351610016077757
0,0,12288,0,0.0,0.0,0.0,1.0,0.0,1.0,dog,k=3,78,False,0.0,0,3.0,none,0.0,0.0005386260017985478
0,5,12283,0,0.0,0.0,0.0004069010416666667,0.0,0.0,0.0,dog,k=3,79,False,0.0,0,3.0,none,0.0,0.0005388530116761103
0,5,12283,0,0.0,0.0,0.0004069010416666667,0.0,0.0,0.0,dog,k=3,80,False,0.0,0,3.0,none,0.0,0.0005709100078092888
0,5,12283,0,0.0,0.0,0.0004069010416666667,0.0,0.0,0.0,dog,k=3,81,False,0.0,0,3.0,none,0.0,0.000794235005741939
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,morph_global,kernel=1,0,True,2.0,8,1.5,circle,7.443885464524661,0.000645224004983902
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,morph_global,kernel=1,1,True,2.0,8,1.5,circle,7.284124909488011,0.0005453609919641167
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,morph_global,kernel=1,2,True,2.0,8,1.5,rectangle,6.851619764163435,0.0005426510033430532
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,morph_global,kernel=1,3,True,2.0,8,1.5,rectangle,6.764999632416304,0.0005549780034925789
47,2,12237,2,0.9591836734693877,0.9591836734693877,0.00016341204346760355,0.9591836734693877,0.9591836734693877,0.9215686274509803,morph_global,kernel=1,4,True,2.0,8,3.0,circle,3.930555641463975,0.0026847700064536184
45,0,12239,4,0.9183673469387755,0.9183673469387755,0.0,1.0,0.9574468085106383,0.9183673469387755,morph_global,kernel=1,5,True,2.0,8,3.0,circle,3.5083335689938315,0.002894631994422525
64,2,12222,0,1.0,1.0,0.0001636125654450262,0.9696969696969697,0.9846153846153847,0.9696969696969697,morph_global,kernel=1,6,True,2.0,8,3.0,rectangle,3.5798480568255897,0.0029890299920225516
63,3,12221,1,0.984375,0.984375,0.00024541884816753925,0.9545454545454546,0.9692307692307692,0.9402985074626866,morph_global,kernel=1,7,True,2.0,8,3.0,rectangle,3.779070755864333,0.0033750299917301163
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,morph_global,kernel=1,8,True,2.0,16,1.5,circle,7.499376473887526,0.0009238419879693538
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,morph_global,kernel=1,9,True,2.0,16,1.5,circle,7.136734277629202,0.0008130540081765503
